Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
85954,1,31.68,-6,31.37,16,0.61,12,3908.29, 0,1.46, 8,3995.98, 1
86259,1,31.67, 1,31.42,13,0.61, 0,3905.37,16,7.68,-11,5.37, 4
86364,1,31.65,-1,31.43,14,0.61,15,3906.34,32,10.61,-8,14.02, 2
86469,1,31.61, 0,31.45,-20,0.60,23,3907.32,16,0.00,65533,12.32,-1
86574,1,31.57,-19,31.45, 5,0.58,56,3904.39, 0,12.93,19,21.40,-4
86679,1,31.55,19,31.56, 5,0.67, 6,3909.27,-16,44.51, 9,11.83,-11
86784,1,31.48,-6,31.46,23,0.65, 8,3908.29, 0,3985.12,30,3986.77, 6
86889,1,31.50, 2,31.57, 6,0.63,-6,3906.34, 0,3992.80,-2,3990.24,-10
86994,1,31.52,10,31.58,-6,0.64, 4,3906.34, 0,3990.98,-1,3982.32,-2
87099,1,31.56, 0,31.57, 0,0.65, 7,3906.34,32,3991.95, 4,3987.26, 2
87204,1,31.55,11,31.56, 3,0.64,26,3906.34, 0,3993.90,-3,3991.95, 3
87309,1,31.55,-24,31.53,13,0.63,19,3906.34,-16,0.73, 3,3995.49,-5
87414,1,31.55, 7,31.53, 6,0.64,-9,3905.37, 0,2.62, 0,3993.60, 3
87519,1,31.56, 5,31.56, 7,0.65, 9,3905.37,32,2.13,-6,0.37, 4
87624,1,31.56,-10,31.55, 5,0.65,-25,3907.32, 0,0.37,-1,0.55, 2
87729,1,31.56, 1,31.57, 5,0.64, 0,3905.37,-16,0.24,65530,2.62,-2
87834,1,31.56,-13,31.57,-7,0.65,-19,3905.37,32,3993.78,-6,0.00, 3
87939,1,31.56,-9,31.54,-4,0.65,-1,3907.32,-16,3990.37, 3,3993.17, 2
88044,1,31.55,-2,31.53, 5,0.63,20,3907.32, 0,3987.20, 0,3988.72, 1
88149,1,31.58,-3,31.53,-2,0.64,-8,3907.32,-16,2.87, 4,0.06,65530
88254,1,31.29,-38,31.47,121,0.39,-43,3907.32,-16,3857.68,-104,3991.95,-3
88359,1,31.68,-8,31.42,-13,0.32,24,3907.32,16,3967.87,-35,23.90,20
88464,1,31.72,15,31.38,-41,0.19,-4,3906.34,-32,3956.10,-26,96.34,15
88569,1,31.70, 3,31.57, 3,0.28,-8,3906.34, 0,11.46,17,135.55,22
88674,1,31.48,188,31.67,-123,0.22,-83,3905.37,48,115.85,-29,155.43,20
88779,1,31.20,-4,31.42, 6,0.17,-23,3905.37,-16,3937.20,-16,142.38,-23
88883,1,30.90,-42,31.58,53,31.64,30,3906.34, 0,60.85,15,135.18,-3
88988,1,30.75,21,31.83,43,31.90,-7,3908.29,-32,137.99,-96,45.18, 0
89092,1,31.07,-10,31.93,-35,31.53, 7,3906.34,32,19.82,-91,27.56,-13
89197,1,31.06, 9,31.61,-2,31.56,20,3906.34,-32,3921.95,103,3978.41,17
89302,1,31.00,63,31.68,110,31.49,-38,3906.34, 0,30.00,17,29.45,11
89407,1,31.10,-12,31.70,-5,31.44,21,3904.39,32,35.12,12,16.10,-10
89512,1,31.17,-10,31.68,-17,31.43,-18,3906.34,-16,24.63, 4,3991.34, 6
89617,1,31.27,10,31.80,14,31.47,-15,3906.34,16,33.84,-72,9.57,20
89721,1,31.22,-1,31.31,-23,31.60,-3,3905.37, 0,82.44,92,3968.78,-11
89826,1,31.47,-1,31.81,-23,31.73, 6,3905.37, 0,3978.35,-118,3940.67, 8
89931,1,31.42,-1,30.99,-27,31.62,-13,3907.32, 0,3663.54,162,3960.55,39
90036,1,31.14,17,31.70,38,31.20,10,3907.32, 0,3898.35,53,34.82,10
90141,1,31.07,32,31.96, 8,31.28,-21,3907.32, 0,3880.55,-16,48.84, 9
90246,1,31.12,-52,0.09,-13,31.06, 6,3906.34, 0,3932.26,47,54.51,13
90350,1,31.01, 8,31.84,24,31.11,-63,3905.37,-16,192.07,-70,36.65,42
90455,1,31.14, 4,31.62,-45,31.21,-46,3906.34, 0,174.33,-16,34.45, 8
90560,1,31.39,17,31.20,-6,31.26,-13,3906.34,-32,114.27,28,12.62,-20
90665,1,31.68, 5,31.35,43,31.41,15,3906.34,-32,107.62,-39,3.84,21
90769,1,31.81,-19,31.42,-24,31.59, 7,3906.34,-16,45.18,-25,3976.40,-13
90874,1,31.78,-11,31.13,23,31.73, 6,3907.32,-32,101.10,-20,3953.11,10
90979,1,31.85,-11,30.98,33,31.63,16,3907.32,-32,22.56, 5,3982.99,-11
91084,1,31.69, 0,31.20,-18,31.73,21,3905.37,32,2.62,-6,3967.74,-6
91189,1,31.77, 3,31.04,-9,31.76,-11,3905.37,-16,3987.68,-11,3971.71, 3
91294,1,31.81, 4,31.08,-7,31.82,24,3905.37,16,3992.74,-32,3988.48,-1
91399,1,31.83,-2,31.08,29,31.78, 0,3907.32,-48,3968.66,-5,3983.11, 6
91504,1,31.81,-15,31.12,10,31.75,14,3907.32,-16,3971.95,-1,3972.68, 0
91609,1,31.83,-8,31.10,-2,31.74, 2,3904.39,32,3968.05,-11,3967.50, 7
91714,1,31.85,-9,31.01,-16,31.96,39,3906.34,16,16.77,40,3968.29,-12
91819,1,31.79,-7,31.08,-11,31.87,-8,3906.34,-16,45.85,25,3868.54,-47
91924,1,31.86,-4,31.77,-8,31.71,45,3907.32,-32,3957.32,-90,3926.95,14
92029,1,31.58,-33,31.36,-35,31.18,-10,3905.37, 0,3881.46,-107,3987.26,54
92134,1,30.46,-59,31.42,-12,31.74,107,3907.32, 0,270.18,-159,129.76,-41
92239,1,30.85, 9,31.83,29,0.12,-21,3905.37, 0,42.74,-56,48.35,26
92343,1,30.89, 8,31.66,18,0.03,-59,3905.37,16,79.15,-16,14.76,11
92448,1,30.74,-25,30.96, 2,31.82,24,3906.34, 0,3947.38, 9,3988.23, 2
92553,1,31.25,35,31.76,37,31.79,25,3905.37,16,3929.09,-83,23.41,-5
92658,1,0.14,-29,31.55,-1,31.39,-7,3906.34, 0,138.72,100,3966.52,12
92762,1,31.97,-39,30.32,-44,31.45,39,3906.34,32,3969.21,64,30.98,14
92867,1,31.98,18,30.57,-57,31.94,-25,3906.34,-32,3857.50,105,3970.61,32
92972,1,31.75,-19,31.08,-88,31.02,-2,3906.34,16,3866.52,-36,161.95,48
93077,1,31.37,-20,30.83,-4,31.75,59,3906.34,16,3963.96,17,166.04,-60
93182,1,31.78,-18,31.12,-47,31.61,-29,3904.39,16,3949.45,-8,3879.76,-46
93287,1,31.81,-37,31.74,-59,31.05,47,3906.34,-16,3871.95,-98,3812.26,-18
93392,1,0.18,-5,31.12,-19,30.96,21,3906.34,16,3887.32,103,3857.50,13
93497,1,0.07,15,31.28,-32,30.98,70,3906.34,-16,212.74,-37,51.65,12
93602,1,31.84, 2,31.06,174,31.61,38,3904.39,48,251.04,149,35.00, 7
93707,1,31.45,-34,30.99, 2,31.76,-44,3906.34,16,3968.78,95,3992.01,-6
93812,1,31.54,15,30.90,51,31.83,77,3908.29,-16,120.43,22,3975.18, 3
93917,1,0.02,25,31.23,17,0.02, 0,3906.34,-16,85.12,-82,3977.93, 7
94022,1,0.02,-6,31.01,45,0.14,-33,3904.39,32,3901.89,-91,3932.38,-1
94127,1,0.00,65526,31.25,17,31.85,-33,3906.34,-32,210.30,65,3963.41,43
94231,1,31.51,63,30.60,-123,31.87,-284,3904.39,32,37.93,160,98.66,104
94337,1,31.52,-2,30.98,-7,31.98,20,3906.34, 0,3970.85,-19,75.91,-6
94442,1,31.53,-23,31.11,-100,0.19,10,3904.39,32,3964.63,-32,56.10,-25
94547,1,31.67,-20,30.93,46,31.94,40,3906.34,-32,113.72,65,62.20,-1
94652,1,31.70,-15,31.09,36,0.21,51,3907.32,-48,67.80,-6,50.91,-7
94757,1,31.44,22,31.29,37,0.43,-7,3906.34,-32,112.50,-7,5.30,-21
94861,1,31.57,17,31.30,39,0.42,-4,3903.41,48,53.29,53,3988.66, 7
94966,1,31.49,-8,31.35,24,0.56,-14,3903.41,32,25.55,-20,17.68,-12
95071,1,31.38,17,31.47,37,0.28, 8,3905.37, 0,3785.67,-44,3990.18,-25
95176,1,31.47,-4,30.87,13,0.06, 1,3907.32,-32,3864.02,24,3951.83, 7
95281,1,31.57,14,31.10,-18,0.06,14,3907.32,-32,3968.35, 8,3972.20, 0
95385,1,31.60,-12,31.20,-62,0.11,-63,3906.34,32,73.23,54,16.59,13
95490,1,31.52, 7,31.01,-15,0.23,35,3904.39,32,0.61,51,26.04, 1
95595,1,31.47,-10,31.47,-4,0.14,27,3906.34, 0,25.37,-105,29.94,-17
95700,1,31.48,20,31.40,-104,31.94,-104,3904.39,32,3739.70,-132,16.95,14
95805,1,31.42,-3,31.25,-14,31.50,-39,3906.34,-16,3795.55,49,31.65,12
95910,1,31.40,21,31.27,81,31.39, 1,3905.37, 0,3974.02,26,28.90, 6
96015,1,31.27,-1,31.31,-1,31.50,-1,3905.37,32,137.68,-31,2.87,-9
96120,1,31.39,-38,31.25,-3,31.75,-15,3907.32,-16,176.83,-29,3979.09,-22
96225,1,31.50,-1,31.69,50,31.78, 1,3906.34, 0,42.99,-113,15.67,14
96330,1,31.32,-14,31.01,-14,31.93,-15,3906.34, 0,3843.78,81,3952.38, 6
96435,1,31.46,52,31.11,-4,31.83,-278,3907.32, 0,51.89,97,3977.80,68
96540,1,31.39,-7,31.32, 5,31.84,-16,3905.37, 0,22.99, 3,7.68, 3
96645,1,31.40,-49,31.36,42,31.74,123,3905.37,16,15.43,-62,33.41,-32
96750,1,31.28,-1,31.32,27,31.70,-25,3906.34, 0,3926.65,-33,3.11, 4
96855,1,31.37,-47,31.39,-60,31.76,35,3906.34, 0,3959.27,-40,15.55,-28
96960,1,31.39,21,31.11,-20,31.56,63,3906.34,-32,57.87,71,22.87,-11
97065,1,31.42,-5,31.29,-24,31.70,-34,3904.39,-16,42.07,-38,4.15, 4
97170,1,31.41, 1,31.37,-4,31.83,11,3905.37, 0,56.59,-63,30.91,-9
97274,1,31.30,11,31.25, 2,31.91, 1,3905.37,16,3936.83,-37,3981.46,-12
97379,1,31.49,-29,31.04,-42,31.62,45,3907.32,-16,55.55,39,15.00,19
97483,1,31.50,-8,30.95,14,31.93,-16,3904.39,32,81.46,56,32.20,16
97588,1,31.41,-5,31.25,-17,31.93,11,3906.34,-16,51.89,-40,37.80, 8
97693,1,31.36,-6,31.48,11,31.87,11,3906.34,-16,3915.06,-57,28.05,-12
97798,1,31.30,17,31.17,24,31.53,-11,3905.37, 0,161.89,-29,29.39,22
97903,1,31.45,-1,31.41,40,31.85,-45,3907.32,-32,81.52,-52,68.60,28
98008,1,31.06,-12,31.02,-30,31.99, 0,3905.37,16,75.61,80,36.16,-31
98113,1,30.87,23,31.64,134,31.93,-31,3906.34, 0,81.59,-72,3948.41,30
98218,1,30.92,41,31.72,-7,0.21,-32,3904.39,64,3895.06, 8,3793.54, 9
98322,1,31.61,20,31.44,-43,0.15, 1,3904.39,16,3911.71,61,3902.26,38
98427,1,31.67,-16,31.30, 2,31.99, 2,3905.37,-32,7.80,38,3.48,17
98531,1,31.51, 4,31.69, 7,31.94,-32,3905.37, 0,3939.02,-50,41.34,21
98636,1,30.94,-34,31.33,-10,31.92,31,3907.32,-48,3920.61,49,66.52, 5
98740,1,31.03,27,31.32,24,31.99,-6,3906.34, 0,184.21,51,70.85,-5
98845,1,30.86,-7,31.89,-3,31.68,15,3904.39, 0,27.93,-97,2.13,-5
98950,1,30.95,-5,31.79,-7,31.83, 4,3904.39,16,3873.90,13,0.24,65531
99055,1,31.19, 6,31.92,-5,31.89,-19,3907.32, 0,3991.16,11,3981.46, 7
99160,1,31.26,-16,31.64,-18,31.88, 3,3905.37,16,3977.13, 9,9.94,-1
99270,1,31.03, 9,31.44,39,31.87, 3,3905.37, 0,77.62, 0,15.24, 4
99376,1,31.02,-2,31.44,14,31.92, 8,3903.41,16,19.02,24,15.30,-5
99481,1,30.86,24,31.51, 9,31.91, 6,3906.34, 0,41.59,-31,3990.61, 0
99586,1,30.86, 3,31.52, 4,31.88,-9,3906.34, 0,0.18,10,3993.23, 6
99691,1,30.97, 0,31.40,-7,31.81, 1,3904.39, 0,37.20,-6,10.00, 1
99796,1,30.99,15,31.21, 7,31.79,20,3906.34,-16,46.40,-18,9.82,-1
99901,1,31.17,27,31.18,-1,31.71,-15,3905.37, 0,3960.37,-3,21.77,10
100006,1,31.57,10,31.19,-13,31.43,-21,3905.37,-16,3718.41, 9,100.98,30
100111,1,31.79,18,31.49,18,31.21,-16,3905.37,16,3920.85, 2,177.80,16
100216,1,0.19,15,31.21,52,31.50,-47,3906.34,-32,3988.17,47,95.24,-7
100321,1,0.39, 0,31.37,-36,31.32,-25,3904.39, 0,3921.83,32,63.60, 7
100426,1,0.45,-18,31.34,-5,31.19,15,3906.34,-48,53.54,-16,67.20, 1
100531,1,0.52,-21,31.45,-6,31.36, 3,3905.37,-32,30.12,-45,53.48, 7
100636,1,0.46, 1,31.36,-12,31.43, 1,3904.39, 0,3992.07, 3,37.87,-15
100740,1,0.54,-6,31.41, 4,31.53,41,3906.34,-32,17.20, 2,20.49,-9
100845,1,0.62,-12,31.28, 3,31.51,-3,3904.39,48,17.38, 8,8.66,-8
100950,1,0.63,-5,31.30, 0,31.47, 1,3903.41,16,14.94,-8,3993.54, 4
101055,1,0.64,-8,31.33,-1,31.55,-10,3903.41,16,11.71,-7,3.29,-1
101160,1,0.65, 9,31.35,13,31.51,21,3904.39, 0,3986.77,-9,2.56, 0
101265,1,0.67,-10,31.32,-4,31.50,21,3906.34,-48,3976.34,16,2.20,-3
101370,1,0.62, 6,31.29, 5,31.54,-12,3905.37,-32,22.50, 8,3992.13, 3
101475,1,0.67, 6,31.31,11,31.50,-1,3905.37,-32,11.83,-5,3993.48, 1
101580,1,0.70, 6,31.30,13,31.55,-2,3904.39, 0,5.79,-4,8.54, 2
101685,1,0.72,-1,31.29, 1,31.62, 7,3904.39, 0,27.50,16,15.12, 1
101790,1,0.70, 1,31.23,17,31.70, 9,3904.39,-16,98.96, 0,3.78, 1
101895,1,0.74,-3,31.28,16,31.77, 5,3905.37, 0,88.41,-25,8.84, 5
102000,1,0.75, 9,31.34,18,31.84, 8,3905.37,32,3991.71,10,21.71,-12
102105,1,0.75,15,31.35,-15,31.78,-2,3905.37,-16,11.28, 8,7.87,-1
102209,1,0.81,13,31.25,24,31.93,28,3904.39, 0,63.17,55,1.89,-5
102314,1,0.89,-25,31.42, 8,0.12,58,3906.34,-16,87.50, 9,3979.94,-13
102419,1,0.80,-7,31.31, 6,0.05,44,3905.37, 0,38.41,35,3991.65,-1
102524,1,0.80,-8,31.24,-95,31.77,40,3903.41, 0,10.61,-54,3995.98,-25
102629,1,0.83, 0,31.29,-25,0.05,21,3905.37,-32,3906.10,37,3.60,-11
102734,1,0.70,-23,31.43,-2,0.08,-2,3904.39, 0,3958.29,-5,3992.99,-2
102838,1,0.76, 3,31.51,-27,31.81,-168,3904.39, 0,1.59,45,3986.52,51
102943,1,0.82,-16,31.18,22,31.94,-15,3904.39,32,3962.93,-5,3989.21,-7
103048,1,0.67,-46,30.98,24,31.80,108,3904.39,32,3925.12,23,9.45,-10
103153,1,0.51,-4,31.12,-13,31.73,-13,3904.39,16,3930.73, 4,3986.59, 4
103258,1,0.52, 1,30.96,-17,31.76,-8,3906.34,-16,3941.46,13,3994.88, 2
103363,1,0.33,-18,31.05,-22,31.83,-2,3905.37, 0,3981.22,48,3965.73,-14
103468,1,0.28,23,31.27,43,31.55,24,3905.37,16,102.80,-41,3944.82,-16
103573,1,0.60, 9,31.70,-44,30.95,-31,3906.34,-32,3865.12,-23,46.28,32
103678,1,0.68,-7,30.94, 7,31.41,23,3904.39,32,3915.73,16,78.29,-1
103782,1,0.54, 1,30.74,-14,31.76,-16,3906.34,-48,3976.77,69,72.20,-18
103887,1,0.23,-15,31.05,22,31.70,12,3903.41,32,375.24,21,3926.46,-12
103992,1,0.50,25,31.19,-58,31.72,-69,3905.37,-16,115.91,12,3966.04,31
104097,1,0.44,-6,30.82,-125,31.61,-37,3904.39, 0,3958.41,22,82.20,22
104202,1,0.30,14,31.03,-22,31.87,45,3904.39, 0,3731.40,-86,48.66,-37
104307,1,0.24,22,31.09,-21,31.73,-74,3904.39,-16,3898.48,26,3920.73,-5
104412,1,0.47,-56,30.73,14,31.21,-8,3905.37,-32,120.30,44,3936.95,71
104517,1,0.49, 6,31.32,17,31.40,-66,3907.32,-32,3915.37,-13,3991.46,31
104622,1,0.47,-3,31.13,-17,31.42,29,3905.37,-16,3859.45, 0,65.61,-24
104727,1,0.58, 7,31.20, 3,31.30,21,3905.37, 0,3934.27,-14,30.18, 2
104832,1,0.38,17,31.19,28,31.45, 2,3905.37,16,22.87,61,2.80,-16
104937,1,0.53,-1,31.34,83,31.46, 1,3904.39, 0,135.55, 5,10.85,-10
105041,1,0.69, 4,31.16,10,31.43,-11,3906.34, 0,191.52,10,31.59, 9
105146,1,0.47,-5,31.41,-19,31.58,-22,3904.39,16,67.13,-100,60.30, 7
105250,1,0.45, 0,31.07,-6,31.69,14,3905.37,32,3942.56,-31,150.91, 8
105355,1,0.25,-15,31.07,-37,31.56, 5,3903.41, 0,3902.99,-24,219.15, 8
105460,1,0.02,-5,30.91, 4,31.60, 7,3903.41,32,3886.71,12,210.49,-10
105565,1,0.12,11,31.15,-11,31.57,-14,3904.39, 0,3932.26,-31,191.40, 8
105670,1,0.09,-7,30.72,49,31.50,-31,3904.39, 0,3802.80,52,136.71,-3
105775,1,0.27,-21,31.19,15,31.02,-23,3904.39,32,3947.62,79,171.16,13
105880,1,0.08,11,31.15,27,31.39,-13,3904.39,16,108.41,12,159.94,-13
105985,1,0.11,-14,31.27,-7,31.69,-12,3905.37, 0,3960.24,-69,96.95,-27
106089,1,0.14, 7,31.03,19,31.44, 6,3905.37,-32,3855.06,-16,49.02,-7
106194,1,0.27,-10,31.04,-9,31.21,-10,3905.37,-16,3939.09,36,30.91,-1
106299,1,0.32,-12,31.33,-28,31.39, 4,3905.37,-48,2.20,65498,48.54,-9
106404,1,0.07,12,30.98,-6,31.66,-15,3904.39, 0,3978.54,-9,31.46,-28
106509,1,0.16,19,31.08,-4,31.82,-2,3904.39,-32,50.00,20,3984.33,-43
106614,1,0.22, 1,31.11, 0,31.54,12,3904.39,-16,36.52,13,3980.73, 0
106718,1,0.28,-26,30.87,-48,31.35,-53,3905.37, 0,3930.37,-2,3947.80,11
106823,1,0.22,-10,30.95,-8,31.45,-19,3904.39, 0,3965.49,22,3964.45, 3
106928,1,0.18,-7,31.21, 4,31.40,12,3904.39,-32,106.77,-43,3987.56, 5
107033,1,0.28, 3,31.02,-32,31.52,35,3906.34,-32,147.56,-26,9.82,10
107138,1,0.26,-1,31.01,-17,0.08,34,3904.39,-16,127.38,-22,3995.73,-2
107243,1,0.04,53,31.07,-28,0.31,64866,3903.41,32,185.98,93,3990.18,-65383
107348,1,0.19,-57,30.99,37,0.23,36,3903.41,16,365.12,-34,61.28,10
107453,1,0.06,-3,31.51,11,0.58,52,3905.37,-48,58.66,-1,42.99, 5
107558,1,0.10,29,31.91, 1,0.54,-5,3902.44,32,3937.62,-111,29.94, 3
107666,1,31.93,-3,31.13,11,0.17,12,3904.39, 0,3756.71,88,46.83, 7
107772,1,31.73,-10,30.79,44,0.12,-22,3904.39,-16,3841.34,-51,116.22,-8
107877,1,31.46,-8,30.88,-46,31.05,-2,3904.39,16,3582.87,126,57.07,-7
107982,1,31.46,27,31.34,12,31.09,-2,3905.37, 0,3978.11,113,4.39,-1
108087,1,31.42,-21,31.15,89,31.24, 4,3905.37, 0,74.39,103,3987.80,-12
108192,1,31.48,14,31.41, 1,31.25,-30,3904.39, 0,8.48,-12,0.43, 2
108296,1,31.30,-2,31.37,12,31.20,-26,3904.39,-32,46.83,46,3992.93,-3
108401,1,31.42,-6,31.55,-27,31.50,23,3902.44,32,138.96,15,0.00,65533
108506,1,31.62,14,31.13, 4,31.51,-2,3904.39, 0,114.57,19,46.04,19
108611,1,31.79,-3,31.13,-5,31.58, 5,3904.39,-32,172.62,-14,103.72,-3
108715,1,31.58,-2,31.09,36,31.54,10,3906.34,-16,152.93, 4,67.80,-6
108820,1,31.43, 5,31.24,-2,31.74,-20,3904.39,-16,84.63,-49,68.48, 7
108925,1,31.25,-21,31.13,-15,31.87, 7,3903.41, 0,55.98, 8,70.06,-2
109030,1,31.33,18,31.30,26,31.81,22,3903.41,32,5.85,-45,53.60, 3
109135,1,31.53,-2,31.28,-2,31.81,-9,3905.37,-16,3956.28,12,60.06,-7
109240,1,31.56,-5,31.22,-7,31.74,-11,3901.46,16,3985.18,11,35.49,-11
109345,1,31.52,-5,31.09,-22,31.66, 7,3904.39,-32,3955.79,-8,3.17,-2
109450,1,31.31,-8,31.20,-24,31.67, 7,3904.39, 0,76.83,-8,3979.70,-7
109555,1,31.41,-14,31.50, 9,31.82,-3,3902.44,-16,37.20,-35,3978.35,-2
109660,1,31.08,-12,31.54,11,31.70, 8,3903.41, 0,3912.26,-13,3949.82,-19
109764,1,30.82,29,31.66,-6,31.66,-51,3902.44,32,3862.38,-44,3894.88,-10
109869,1,30.85,-5,31.62,-21,31.56,-22,3904.39,-32,3788.23,-2,3882.32, 6
109974,1,31.13,-1,31.53,-3,31.89, 0,3904.39, 0,3876.16,51,3930.12,14
110079,1,31.14,14,31.79,29,0.01,-12,3904.39,-16,3972.68,-29,3941.16,-22
110183,1,31.22,-2,31.63,-35,0.08,35,3903.41,32,3837.32,13,3915.79,-3
110288,1,31.11,-3,31.37,11,0.03,-5,3901.46,48,3905.18, 1,3925.00,11
110392,1,31.34,14,31.26,-41,31.85, 4,3902.44,32,3967.56,38,3934.70, 8
110497,1,31.62,14,31.46, 5,31.88,-17,3902.44,32,3831.89,-141,3962.74,28
110602,1,31.94, 8,31.38,-44,31.23,-37,3904.39,-16,3408.48, 2,52.32,43
110707,1,31.52, 2,31.29,13,31.01,-8,3901.46,32,3914.09,136,12.62,-7
110812,1,31.36,16,31.75,-7,30.73,-7,3905.37,-16,49.39,25,46.83,17
110917,1,31.64,14,31.62,13,30.55,-15,3904.39, 0,40.79,-23,136.65,40
111022,1,0.02,28,31.60,14,30.53,11,3904.39, 0,58.72,13,265.12,29
111127,1,0.32,31,31.61,-27,31.11,-34,3904.39, 0,73.54,-64,293.17, 0
111231,1,0.52,-15,31.60,45,31.48,37,3904.39,-48,3993.72,-18,216.34,-17
111336,1,0.64, 8,31.62,-5,31.67,-1,3903.41, 0,3918.84, 3,113.23,-32
111441,1,0.82, 0,31.81,-23,31.78,-4,3903.41,16,3905.12,-18,57.93,-5
111546,1,0.73,-8,31.41,-7,31.92,-36,3903.41, 0,3952.80,32,28.17,-20
111651,1,1.01,14,31.63,-26,31.77,16,3903.41,-16,3974.94, 7,3987.62, 2
111756,1,0.93,35,31.60,-32,31.59,30,3902.44, 0,3978.90,21,3994.51, 5
111860,1,0.95,-28,31.28,-19,0.02,11,3904.39, 0,3982.20,58,3985.91,-21
111965,1,0.58,-8,31.84,15,31.54,19,3902.44,16,74.27,24,3933.72,-16
112070,1,0.70,-8,31.91,-16,31.62,-15,3902.44,-16,55.18,-30,3895.00,-6
112175,1,0.56, 7,31.65,-28,31.48, 5,3903.41, 0,3985.79,-2,3849.33,-21
112280,1,0.41,-15,31.22,-5,31.09, 6,3903.41, 0,3947.80,-2,3870.43,-3
112384,1,0.15,-22,31.21, 7,31.11,52,3904.39, 0,3984.39,19,3879.88, 5
112489,1,0.07,-8,31.13, 8,31.43,10,3906.34,-48,19.94, 4,3911.59,11
112594,1,31.67, 0,30.82,20,31.40,24,3903.41,-32,68.05,-35,3938.05,14
112699,1,31.78,-17,31.08,-7,31.44, 4,3903.41,-32,19.09,-34,3988.48,19
112803,1,31.50, 2,31.02,-1,31.48,12,3904.39, 0,22.99,-43,3993.41,-23
112908,1,31.85,-36,31.08,-69,31.54, 6,3902.44, 0,3887.01,94,3951.40,-23
113013,1,31.48,-5,31.28,-66,31.37,-49,3904.39,-16,3967.38,-39,3961.16,-20
113118,1,31.41,20,31.27,-18,31.42, 7,3905.37,-64,36.71,-31,0.30,13
113222,1,31.43,-9,31.33,-4,31.54, 7,3904.39,-16,7.44,-32,5.00, 1
113327,1,31.56,11,31.20,-17,31.51,-20,3902.44, 0,3992.99,-5,3989.51, 3
113432,1,31.56, 8,31.17,-12,31.41, 8,3902.44,32,3961.65,-25,3989.33, 1
113537,1,31.71,23,31.29, 5,31.28,-28,3904.39,-16,3843.11,-81,13.35, 2
113642,1,31.62, 3,31.38,54,31.18,-5,3903.41, 0,3871.16,55,6.89, 1
113747,1,31.61,-2,31.52, 5,31.12,-17,3903.41,16,3983.96,18,3.17,-4
113851,1,31.53,-32,31.48, 3,31.16,-53,3902.44, 0,3966.71,-19,3984.33, 5
113956,1,31.68,-3,31.54,-19,31.03, 0,3904.39,-32,3978.78,37,3995.85,-1
114061,1,31.68, 8,31.53,10,31.07,16,3904.39, 0,3980.98,-15,1.28,-2
114166,1,31.66, 5,31.59, 7,31.04,-17,3902.44,48,3958.66,22,2.44,-2
114271,1,31.69,-16,31.65,68,30.99,46,3903.41, 0,3975.91,-35,3.48,-5
114376,1,31.65,-7,31.60, 0,31.03,24,3901.46,32,4.51,28,0.00,65535
114480,1,31.58,-25,31.57,19,31.10,11,3903.41,-16,29.02, 1,3984.33, 3
114585,1,31.49, 5,31.70, 7,31.03,10,3902.44,32,22.20,-15,3982.20,-5
114690,1,31.74,22,31.62,20,31.04,-3,3902.44, 0,17.87,14,1.34, 0
114795,1,31.63,-5,31.61, 8,31.06,13,3904.39,16,28.96,-24,3.41,-7
114900,1,31.61,11,31.50,-19,31.10,-47,3903.41, 0,17.01,10,3990.18, 6
115005,1,31.67,-27,31.52,-17,31.09, 2,3901.46,32,2.01,-6,5.06,-9
115110,1,31.62,-9,31.46,-19,31.10, 6,3905.37,-16,3983.11,20,5.12, 1
115215,1,31.59,46,31.46,-14,31.19,-42,3904.39, 0,3983.60,35,3978.35, 4
115319,1,31.60,-10,31.50,-24,31.01,-42,3904.39, 0,3977.93,-29,3991.46,20
115424,1,31.46,-23,31.56,30,31.21,24,3904.39,-16,3976.71,20,6.71,-5
115528,1,31.54, 0,31.56,11,31.22,-21,3905.37,-32,22.07,-4,3993.54,-5
115633,1,31.47,11,31.53,-24,31.14,31,3905.37, 0,11.16,15,3976.83,-5
115738,1,31.57,-32,31.37,-10,31.07,-2,3903.41,32,24.63,25,3964.57,35
115843,1,31.28,-1,31.60,12,31.19, 7,3903.41,16,3964.94,-1,3957.99,-11
115948,1,31.24,10,31.55,23,31.22,24,3904.39, 0,3965.18, 6,3927.68,-14
116053,1,31.33,-1,31.59,-23,31.22,19,3904.39,-32,3968.29,-21,3916.59, 8
116158,1,31.48, 5,31.53, 2,31.24,19,3902.44,32,3936.04, 6,3944.21, 8
116263,1,31.50,-3,31.48, 1,31.27,-32,3904.39,-16,3924.70, 0,3986.71,16
116367,1,31.53, 5,31.36,10,31.31,-14,3904.39,16,3954.15, 5,42.93, 2
116472,1,31.56, 7,31.25, 5,31.08, 2,3905.37,-32,3970.61,-2,54.21, 2
116577,1,31.79, 9,31.41,13,31.37,-3,3905.37, 0,3.23,13,46.46,-13
116681,1,31.69, 8,31.45,18,31.20, 0,3903.41,16,13.48,16,38.54,-3
116785,1,31.68,-14,31.45,12,31.10,-20,3905.37,-48,30.73,30,26.77,-1
116890,1,31.60, 6,31.52, 5,31.13, 6,3904.39,-32,2.99, 0,12.32,-6
